participant_id,gaming_hours_daily,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,gaming_addiction_score,social_gaming_score,age,gaming_genre_preference
S0181,4.443567392191838,5.0,4.209919162798751,2.625219383016386,2.9583314907443645,3.313185276799268,1.8198596955128266,3.870622552840599,26,RPG
S0182,0.6913286243101384,4.139443722905631,3.2617526531107774,3.5998039812300453,4.1791661820592925,2.932820211297999,2.6343917228166176,4.520205323110531,16,Action
S0183,3.7750456995613924,3.0716805346698903,2.8945561749246735,4.65810634625311,5.0,4.448475976699472,2.492243513418582,3.2143284503464664,28,Sports
S0184,3.008577566314928,2.6360782072267503,2.8484106913183385,3.916942625391673,3.683658496591607,5.0,3.84830113271447,2.3620618178729353,13,Action
S0185,3.9272355764763693,4.077982744968806,1.9250634390554693,2.3559785790035477,3.356066303987454,2.5172198870472444,3.284730600614738,5.0,36,Action
S0186,1.9034351605826332,3.3696955947965765,1.8209216584625094,3.2031702799327455,3.5819697226316194,5.0,3.2255696288304376,2.530906419215219,28,Puzzle
S0187,6.4259798356866575,4.171726441012809,2.244505183141554,3.0137933858204637,3.1580011414717912,2.6966065872719125,3.633747063996486,3.043333378911124,32,Puzzle
S0188,1.5516029195406225,4.1921648189699745,1.342167231343957,3.363264115696625,3.322049570852416,1.0,2.3931015841776504,3.3297319454135392,28,Action
S0189,6.939349163185618,3.858014667184731,3.5942966491789687,1.8872893799016919,4.0194082891409595,3.4006482814578227,2.4655390120097525,3.0335851003865413,30,Puzzle
S0190,2.2461460602033023,4.091552383732395,4.807064246383182,3.0375570777433354,4.766785299968531,3.2548233842294687,1.0,2.8272681622158813,18,Puzzle
S0191,0.8191462554450755,4.572611015205201,5.0,3.613249732168525,4.1419555274313185,2.9047350077972953,2.732435551615254,3.9192122293320533,13,Puzzle
S0192,2.1165646893137944,3.054581611354029,4.746165007585921,4.485402710188169,4.65766010687879,4.127540256354912,2.7740234572598177,2.9353971536137005,31,Strategy
S0193,10.485617716155076,3.1401618998353857,2.874061610195878,3.291161137928331,4.717594661360313,2.7022907296361653,1.4555796586136034,2.607820377673514,50,Strategy
S0194,0.9549191794218669,2.8517336113887253,3.7541885470244676,2.908714420208452,4.903918729158217,3.094935600443919,1.4813062167565925,1.6441249162215659,37,RPG
S0195,1.4117549661418871,4.169861517771295,3.0499705984289585,3.2979080458620382,3.624360366860501,4.859739986160414,1.7833201350660115,2.6603715516287183,13,Puzzle
S0196,3.757066980284208,1.763582866200907,1.0,1.2799129336120265,4.0778230223135985,2.713575337071445,2.734530113381227,2.2164745593144777,16,Action
S0197,1.4899636247455794,3.4520423128847115,2.3658818556007466,3.0827568407943398,4.4899188622957436,4.5278760940141956,2.356343464470534,2.176103501712981,30,RPG
S0198,2.182768717569413,4.040057015025252,2.4203517203669778,2.9109427292994403,4.835147933095934,1.0,2.2955095958704006,4.749888440023491,27,Action
S0199,1.703507844426441,2.820708639453094,1.9801234069286078,3.9692118319963914,3.388768490301767,3.0631619156737946,3.525292595020339,4.382765092778445,25,Action
S0200,4.68217477722025,3.564220006318436,2.49516439215722,3.3188277073687362,3.189727578038916,1.0,1.0,1.0,32,Sports
S0201,2.5043197403245587,1.7833589656848108,3.2036412219651154,1.921524470705401,4.1842641956951345,3.005875214321527,3.8865428741548627,2.3215383782917804,31,Puzzle
S0202,6.944601064116437,2.784841532015051,4.387471109495223,3.8759655878143238,3.816027732515681,2.0554032667492863,2.9278711180451196,3.063095409226572,36,Strategy
S0203,0.9542763363331976,3.6524035925305003,3.7687240797051116,1.5525424222631896,3.2122637200578628,3.150057632907525,1.6444133697593801,3.205951256135887,13,RPG
S0204,8.16684334685124,4.780163511454256,2.5299107008805755,3.048249478849361,4.188916195003085,4.324499158040519,2.061454765476793,3.428673564801269,30,RPG
S0205,5.144820829641171,2.5970172063896206,3.35890604405319,3.555159135033796,2.4977184422977414,2.3727613493601982,2.4331234349143274,4.512837385501582,26,Puzzle
S0206,3.389977275451485,3.188995959180225,2.952724210556498,2.761103846470975,2.7468636718156274,2.070853922976268,1.0,3.0886437195881244,33,Action
S0207,3.9259921019718718,2.922007081187422,3.072456924143148,2.355039701013882,4.302283643974811,3.659891554284788,1.0,2.038438500778501,37,RPG
S0208,2.1048158020019025,2.8551896973195245,2.2950325274913412,3.6649616335789617,3.548617369415206,4.77761562976535,3.247460905118535,2.531810405451945,33,Action
S0209,1.519398278004738,3.243354142128026,3.4660597708186955,2.8049126238777164,2.862717225405842,4.253848569580707,1.501043016527606,4.349752916206593,38,RPG
S0210,9.932748211968969,3.4384939636685257,2.4820765702330774,1.7683514039427934,3.7246921039957472,1.7267279006956893,2.0251124130747065,2.8826502834541956,19,Strategy
S0211,2.7184886650889744,3.342286618644021,4.987576652661052,2.6766427556923413,4.14547179720644,1.6074412241454272,1.0,2.52344893789883,36,Puzzle
S0212,1.3038887983470844,2.8918289649783797,1.7983175744283408,3.952431338537801,4.609353190066727,3.1131204036932694,3.2022010408919286,3.375866141970753,25,Action
S0213,4.032114237532662,3.5087896931371425,2.8914926644315555,2.606207279796375,4.311120719108445,2.343565537865146,1.0,5.0,28,Strategy
S0214,3.481258922409309,2.6862993566576856,4.860391993244997,3.2774425052868246,3.877633167218575,3.2133108051377675,3.8265285427239095,2.3609232031387033,21,RPG
S0215,5.2358563677146375,4.212743878234897,2.7808448378514634,3.113337555202006,3.875168885437741,3.4780139910888286,1.0,4.078992189124041,28,Action
S0216,2.1252082712425913,3.949698031829932,2.2725396248992,4.02113268462338,3.481770275735593,1.7311253412854497,2.4938556645585153,2.9255347671305683,18,Strategy
S0217,1.5732039712497778,3.8556214103023008,4.720849873321614,4.477062400362878,4.7805186263294965,5.0,5.0,1.6177927842751907,33,Puzzle
S0218,1.3665405107725122,3.524733950961136,2.2930415824489736,2.1477421912833123,4.169564278311673,2.214643590612538,3.5177512663037933,2.717286967436095,25,RPG
S0219,1.3929335176605904,3.7951619687703446,3.849802971098881,4.4567915670671665,3.762412912574677,4.1945368575012445,5.0,3.3640291242450004,22,Action
S0220,4.7624232698311895,5.0,2.9196677500508215,3.4428567793993077,3.474284877424003,1.0,1.0,4.213640765868765,36,Strategy
S0221,4.112259294489315,1.8981745538836607,2.7206871285096708,1.871211576032594,2.861381538618794,2.4477262177389747,1.0,3.5655858232590254,24,Sports
S0222,5.395182980818626,2.9086923308400867,3.9889396762551668,1.6110512117364864,4.160534747845028,2.837865920052598,1.4368533808770627,5.0,25,Strategy
S0223,4.0829716425360205,3.7683056603623863,2.0242891153951352,2.504384361666686,2.825978820250778,4.437031028662073,2.7348820746915106,1.9086483225662585,28,Strategy
S0224,2.0450255081530004,3.8933328448022357,3.1004086414893566,3.500586484901787,4.731783473492833,2.9079182946691158,2.4261190703565845,2.3304255281393487,13,Action
S0225,15.0,3.9115373543278467,4.173577604681785,2.8826970082469625,4.329730013178626,3.101188716782673,1.0,3.0717924524527835,35,Action
S0226,2.620619503037292,3.9523402946201127,3.8792992526397887,1.9361739735318888,3.2227972520379025,2.67461684030306,2.369391720971709,3.883292704658257,13,Sports
S0227,0.8712562474585408,3.9317183996377576,2.5567117179872154,1.5273267352941051,3.8229089402644427,2.161071042059057,4.185479354109952,3.007775176640506,35,Action
S0228,5.321271313262823,2.611906152717066,2.469923212038557,5.0,3.4200193197965576,2.4350620599773447,3.6130785850926577,3.194465507058731,26,Strategy
S0229,2.277915775373456,1.8597476928186765,3.8776021696971466,3.327163494554747,4.276545433191872,2.9886603901490396,4.1628408440553555,3.034281110476405,21,Action
S0230,2.4410299927710515,3.975038730316511,2.778385356076325,5.0,3.3322786830320132,2.292291818453989,5.0,1.9192596111209925,28,RPG
S0231,2.532527890642752,4.691462235973553,3.6301366075552695,2.2108743618571514,4.136842592936865,3.955475045022787,1.9697009598519932,2.490577931525995,24,Action
S0232,3.7865145511369693,3.0640786131889257,3.895538733651859,4.274058525784654,2.967676483581412,4.446633601704271,3.143341384715118,1.72926808258848,25,Action
S0233,1.3062165766655771,3.364799982822064,1.6846640008591787,4.754149135087321,3.003492931424383,2.946066535895536,4.2535769536635035,4.07955892552992,19,Strategy
S0234,2.2044349484156167,3.2135009074387133,4.09853133412403,4.509876584687842,4.685333131966975,2.5478037985562567,2.3564077260280465,2.9262214306744307,24,RPG
S0235,2.998127575476836,2.619381659663976,3.0511545608836905,2.05505374926067,3.777056729407028,4.098262412639056,2.6833052084797444,3.417008140950746,40,Strategy
S0236,7.44121309611671,2.2598938840390597,3.6844030032885007,3.894101689481766,3.7795070359913754,1.0,2.4189768970723398,3.435683460196043,41,Puzzle
S0237,1.6408862632252867,3.2882608675708567,3.074811868360684,1.068507899835484,2.7925483891024796,2.6635171406460216,2.61294466966236,4.931120583569799,21,Strategy
S0238,1.971082468903142,3.9997838695665027,3.220816108190677,2.214674644845001,2.634972533624577,2.887071597455212,2.8166287525575457,3.983716480307695,32,Sports
S0239,6.813071261508227,3.1904210129379202,4.434442325435431,3.536184377930919,3.538041823935272,3.8134451421076347,4.334145533565156,2.40964526302601,29,Sports
S0240,4.5478108976877465,4.387740644436895,4.214226136757205,3.6800860709693195,2.5715189901886113,4.222017102503813,3.708784050169172,1.6370750858004983,17,Puzzle
S0241,3.3615316883414144,3.141069407832769,3.841494058704625,2.5500081108982036,3.3397786355708607,1.2989188894436534,2.5085883622114737,2.843899455457584,28,Strategy
S0242,1.7803231293538824,4.35632828723832,2.3562293923071946,3.7362173264268086,3.7250928745578546,1.967300581911687,1.0,3.975107239445117,14,Puzzle
S0243,6.222139743996296,3.3700681484591386,1.297484062381884,1.8979908698075245,3.4836262242710423,2.92109270212549,3.6577281012559837,4.3217735871742775,23,Strategy
S0244,2.9144715867877875,3.9502693704765375,3.4295703621637794,1.2344087808940005,3.1589719734457704,3.874442177693285,3.169233687250827,2.5791495515488743,25,Action
S0245,3.157969799285377,2.7970777149584247,3.8300696887348353,1.140834282548901,3.137932265228598,4.6716716336637365,1.687034294489877,3.952366475663015,23,RPG
S0246,3.171581920775217,1.5700328418903051,1.7057409195125526,4.11818945583601,3.949426768517331,2.9484790687604834,2.4805667359318044,2.926606478582153,48,Sports
S0247,3.199706067400084,4.42721698483913,1.6774093062330906,3.219488273359367,3.6266554894512035,4.807581631162639,1.0,1.827082889746177,35,Strategy
S0248,5.377037914550706,3.235064349848366,1.9380441020513064,2.0519896744249047,3.519734958096349,1.1689074939495763,2.0531470129205296,2.978439674884586,39,Sports
S0249,2.420318507141707,4.9224197782037145,2.4740113373125903,1.0636676194486385,4.181710797955129,2.1932830276027815,1.5575668414296333,2.543776201034362,26,Action
S0250,0.586344283378189,4.478218870164842,2.4929354872155716,3.3318459194028005,3.4379567427841202,3.8360388318919956,2.2162584563033056,3.12773989628777,13,Puzzle
S0251,2.331271669332255,2.251694376778428,3.1300733508331136,4.203778393599424,2.7793104687083927,3.919486732929953,2.1456564328663768,3.530173102580329,19,Strategy
S0252,2.8693766375390206,5.0,4.119506089564434,3.8379483995090884,3.1101789007206833,2.509775698154157,1.4506877922752441,3.7324049423304713,13,RPG
S0253,3.228177078487509,2.6248035809771117,4.136918918858472,3.2179870544818914,3.592478740843474,3.359925232975297,2.827835914257426,3.2330348556031026,28,RPG
S0254,1.8127042185211693,4.584958744572446,2.9415037196091474,2.480296140442272,4.025311768036876,1.5342939121215977,2.1622001447124193,3.45618118197017,30,Sports
S0255,1.1608210526232892,4.015938615227746,2.3822291389881745,2.6449268403210193,3.9486999165740775,1.0,1.7230312977031788,2.170642686037322,16,Sports
S0256,4.302688359269788,3.5265061282721484,2.440769361781267,4.166358675976173,4.002599754666737,3.2473537389330667,1.5344906021126552,1.7589142659074102,20,Sports
S0257,5.0401650056990706,4.088299756052505,2.7272990620121393,2.0393312863295265,4.689386559068567,2.3419117800959657,2.5149670020915273,2.615106674030176,21,RPG
S0258,0.9236014701629836,2.8767099174099604,2.330110560452031,2.629931041309551,4.274357526883264,2.9440477138186836,2.1437471589495543,4.126550097991361,25,Puzzle
S0259,2.408250910157468,3.9317373176972503,2.95115002216558,4.5278804933926295,4.453228103452995,1.3158444562883118,1.8775085287069135,3.0458714952716965,27,Action
S0260,1.7183284757682684,2.6819167548685687,3.5665095776979316,3.8259349612243847,3.9598677725463634,3.9197059783713097,3.104535436407841,2.196359195463552,19,RPG
S0261,3.66168024592358,4.2719505652201715,3.0521742592278858,2.399013899199706,3.749973185035958,3.9233802382522374,2.8965848711042343,4.340309232797235,26,Puzzle
S0262,2.285786790229665,3.72565717057529,3.48114556339174,2.7137415999876984,3.510938434586066,4.839666105489345,1.0,2.36129728969231,31,Puzzle
S0263,1.0331329000122595,4.023591940332299,2.8485225431375953,3.6041675909709046,3.632535400625704,2.715265242648753,2.31808907991961,3.1995651270179226,28,Puzzle
S0264,6.68186103765326,2.024668169356689,2.407741674941169,1.9956126752769037,3.0845625320693317,2.4293707509963336,4.280117637794973,4.466263534921504,36,Strategy
S0265,4.02749308195517,2.5250269337787374,3.476274103437849,1.4628539329181882,3.2225204052073617,2.3638951186806576,4.810469513796107,2.693003084499751,16,Action
S0266,2.199600527291034,3.1556838107500744,1.0,2.4146236648407386,4.562826669677475,1.0,3.3453581457334742,3.1389802045826563,49,Strategy
S0267,1.4495788906452869,2.989612271562519,2.4243598226150223,3.4152662633090904,3.624423226244105,1.7195621631788518,2.6764638444099687,4.673039185668358,31,Strategy
S0268,1.2997894661682738,1.9822272629274496,2.9847744060096835,3.9278301844478487,4.078090072130172,2.2935595358084853,2.814274307427529,5.0,15,Strategy
S0269,2.497565261982159,3.4934824956342143,4.9422437130694705,3.626850722113827,4.208166865137101,3.7474004655420714,1.0,2.6273557071939084,19,Sports
S0270,0.7785872393981828,2.6781919337649405,2.447673251128963,2.283428125705526,3.663487054829946,2.5917194372875234,2.58661497472377,4.078306395959217,37,RPG
S0271,9.917371412679982,3.7846556880436033,2.4464860548827927,3.3384879589621574,2.9506957013970423,1.1323853654619873,4.040043172767095,4.045776868985498,16,Strategy
S0272,1.820341038493282,3.5276830696094947,2.2347905959278695,2.0823444442771235,3.388352868111544,3.260912250778394,1.8759365577185254,4.502081896098363,26,Action
S0273,2.8610453498724415,5.0,2.9187988597899412,3.082730894092474,2.456257994268093,4.7783249026735275,2.040734543218295,2.7835780677547843,23,Sports
S0274,2.229375789792376,3.6718491408410143,3.3171551643335375,3.1187945064528337,3.6903890389379708,3.7862308383328376,3.6900242767842535,1.8809315080675766,33,RPG
S0275,3.4615385068423836,2.410023805214627,3.6209745019449873,3.405709460553045,4.410927839606811,4.125178604448849,3.754700179132824,3.6733032412157813,21,Action
S0276,5.65582099808369,4.508902948186691,2.8017773001487276,2.430452796731712,2.99241716778001,4.779617984313514,3.3483333493495273,1.159884528328227,28,Sports
S0277,0.46675848956518357,4.291578618868006,3.4383829385271483,2.792134327672998,3.5492531962349694,3.0869395898658336,1.560381130054261,2.83912486122242,26,Strategy
S0278,4.8859247243864745,2.3087260987523237,4.159425087472424,2.7751506658852056,2.5551362643205002,2.4007950106569536,3.587364921212572,2.2687315663896896,33,Action
S0279,2.7434880000211037,4.377596373652256,1.5811376695726964,3.009284797405033,3.0361815584410863,1.8685495167109614,4.961172193991955,1.697612887836918,33,RPG
S0280,6.402635254697793,3.8114223503710902,3.588678859177015,1.0,3.5703986178159424,3.626840298387187,3.319736953466619,3.325371208499002,37,Strategy
S0281,3.9750793359776204,3.067168492801015,3.130748065286076,3.081813068402376,5.0,2.3737364093088855,1.7656687469913979,2.59780527019337,31,Sports
S0282,1.009750164290935,4.068400059303838,2.6286237966437453,2.784642297751154,3.8295131947231718,2.7753500967934825,2.974809591915243,4.485666806673283,25,Action
S0283,1.2696160695417542,3.475055407293006,2.820125956500034,1.468695166912831,3.38640096005093,2.4298690445879654,2.024515958007309,4.078156376317295,24,Puzzle
S0284,6.9553445516584524,3.355572629980396,4.691542071869876,2.2150887210000985,4.167478825000537,2.700320676518845,1.3869762787820834,3.0282719232400783,52,RPG
S0285,5.326887128506286,4.924939555952218,2.329776757631026,3.2277972855852988,4.411954767648254,3.387636991129683,3.01289379973465,2.8510010707223508,21,Action
