participant_id,gaming_hours_daily,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,gaming_addiction_score,social_gaming_score,age,gender,aggression_score,gaming_hours_played,gaming_wellbeing_score,gaming_stress_level,gaming_social_connection_score,gaming_achievement_satisfaction
S0119,2.843103446573005,4.358028386274973,2.653121354544092,4.26971802234889,4.190485819703852,2.197509485716889,2.990133372317616,1.0,32,female,22,1699.367447306982,8.782124315671908,3.186000852704721,8.267388277900496,3.535764626014609
S0120,8.4488912349578,5.0,4.171798086603691,3.1147066164268638,3.2719811158689085,2.449745419835225,2.5610660633785867,4.707039358105302,15,female,17,8.776381486558384,8.279375581327965,3.3244599965627653,7.328959695596392,5.75638163120991
S0121,6.617319147681477,2.015694818661684,3.626960502102664,3.6748476708406894,4.474228317303752,3.0297977103509828,3.5814683918954664,2.203745191489162,22,female,25,55.18233190559586,5.7742782247890005,6.353278485647746,7.002013623208192,4.389737935986025
S0122,1.4059362858371052,4.752521954267765,3.868841250029977,2.806674791420827,4.8373752415390365,3.367885990318798,5.0,3.9450847837080874,30,male,41,11.662111263248129,4.764347827262078,1.0,5.066123944359186,4.720451095060137
S0123,0.8221858473132521,4.489050078931376,2.348284091234425,3.1519800532978524,2.9305796465009526,2.612105899266664,4.831023584519098,3.476076902695368,21,male,11,91.67849556042034,9.825673845307016,4.026441198021376,7.595241338129118,2.9015956087628725
S0124,7.638466158051276,3.531309120748376,2.8068612057568627,3.426601603980981,2.744131290044068,2.362926354930866,3.2724140474362247,4.0851135873688005,26,female,21,68.4637003243042,3.7176225966172174,5.600134297734136,2.0574574555643963,4.3128087571850005
S0125,14.420338579095215,2.926262427688279,4.34492201934812,2.8164788186684118,4.270894276758239,3.081598317333133,2.9131818298811014,3.739841551294023,23,female,36,51.159998282674536,6.3015951221358,6.22761051204278,5.358135813767086,6.533796704549991
S0126,1.7364661259259777,4.291846425216003,4.148044210489729,2.5081162223978715,3.785855128332615,1.489934421884887,1.9221145403605469,5.0,16,male,23,4.292224545779606,8.602204887285733,7.192320861759379,5.464250450704936,6.206006019138911
S0127,3.562564507604386,4.403365955772186,3.816515704877855,3.4635691171518683,3.56359504136003,3.4349985188442864,2.9965483763052143,3.006027125887767,23,female,19,733.0347804828948,5.123523217714728,4.61513372285077,6.814173748658878,7.001816049140492
S0128,1.4813635935544565,3.287796148781284,4.06287022769014,4.202042982715906,4.700831175918731,1.0,4.926145011746383,2.200825196284154,38,female,27,209.3697406479546,8.37004656443829,4.345943406999311,8.314538889316905,7.387468695516986
S0129,1.817822573541384,5.0,2.412386743348221,1.4567657034673391,3.992522860981273,5.0,3.3194790601889905,2.116296499976926,23,female,21,11.056837475566317,5.763104379590972,4.588052601476195,4.240042471358191,5.000301739417215
S0130,15.0,2.714447928572508,3.52495527556376,1.812429822853688,4.312773049362749,2.518216181103524,2.0385793060764184,3.624591078150597,14,female,34,75.58926662080533,4.11809777965518,2.865909029150962,5.27762633264024,5.875653897687917
S0131,3.935961739630157,2.526616061382785,2.291942228376014,2.1863076453563197,3.937484417340204,3.726470430062122,2.134145570784384,3.069674836187895,24,female,31,35.96449598540659,7.175421623614039,3.8419650836100168,3.054796965582438,9.502119992484594
S0132,3.08908249968942,1.987846758650249,1.1008903034450128,3.108431851165834,4.584715494395948,2.737223153249514,5.0,2.8081299548995933,28,male,17,38.47331279388735,5.378878927778088,3.8866272336122023,5.448518744581664,2.377685590466614
S0133,3.238976881344397,3.0714146255721357,4.0458146727579845,4.259564205887751,5.0,1.854759966246324,2.0728970931699684,1.6507847590340092,17,female,16,266.6047509661821,7.782055210786977,2.5834879734240506,6.813227102322213,3.3512986631805552
S0134,1.2224108175621085,3.6051146299880585,3.409184164416348,1.2637977932346454,4.607720430182958,3.605444596734357,1.6084504029860356,3.1899974818380747,13,male,28,8.659392447554072,9.608488205190897,5.471924256802756,6.27678166565471,6.588841634916968
S0135,3.8166997492289614,5.0,2.6652910544308352,1.4486446345895403,2.9221218879079847,3.8621428352752702,4.849752911835445,4.296217564269869,37,male,14,6.667711138569668,5.549981770896207,4.987239351490408,5.625292856990089,4.264825724346811
S0136,10.82944527563734,3.300806866327032,3.8056690076111495,2.4987194016444647,3.902668753989083,2.135184932901635,2.4594743766479312,2.755839870495846,24,female,19,323.35181500948624,7.292741006834078,1.1778027840894891,7.199104484482508,9.04317116925862
S0137,8.28577492445474,3.266388516464356,3.976371243004132,4.832175182595034,5.0,2.218471817879008,2.3121717145615044,3.048962208410881,13,male,12,31.378322606248293,6.879868113699638,4.226289610368286,4.86859026196906,6.496724319693962
S0138,2.075733767867293,2.802511136869069,3.4184563118188813,4.294405110319078,3.6381474044277247,3.3532518065835832,1.7553654279215225,3.0268044656380395,20,male,15,232.3639789346552,6.19712222186114,3.962947131558806,5.53845520723323,3.907637895541977
S0139,1.5881186275312675,2.680139002627682,4.250950987960849,3.144959902968212,3.655981869447251,3.3599120710614008,1.9195288017527756,5.0,39,male,15,46.3234848256304,8.422940276376941,4.07940490247984,4.797555715958941,2.3185697540353893
S0140,4.739072506682335,4.017298070242221,5.0,1.58856406361947,3.498077484647504,3.112897046256444,2.0768474368077583,3.766338985369104,45,male,42,319.1365487148403,7.785045107387019,1.432443862862602,6.3444760591422815,4.427863986487742
S0141,3.038742237765732,2.993511292277625,3.5145760639000567,4.541781182634198,4.947943935603795,3.86375047121085,1.0,3.466456517091488,33,male,19,17.5738909905193,7.853461195539261,3.751450214136777,4.172979547589387,8.387292139738907
S0142,2.7298563913015874,3.453474430464169,1.6519136958469354,2.3670386849214986,4.038460640233415,1.4524024410772107,2.3784615809052903,3.087951400588467,26,female,23,20.1051480114252,7.542277863674431,2.603813045012203,5.586379966467352,4.215168649830126
S0143,1.743059332441401,3.6771783997965706,2.2991406327718904,4.880214765649672,4.130141698734636,2.2590533494371527,3.7768167271985815,1.5994104571716148,13,male,26,14.067333607893742,5.043026219407796,4.198531742905135,4.486264363386457,6.116454192410985
S0144,5.247652349061358,3.899578665651031,1.8245503914693344,2.2395969922118537,3.824714370868053,3.8936829028903617,2.372287720392736,4.003821849127139,43,male,25,406.622799031313,4.533904377377982,4.285012423824184,5.247225095306578,4.605683130841415
S0145,3.0858222156667727,3.629402294954112,1.0,3.938136267105625,4.76692724434611,1.3720631332763022,2.381490707354409,2.8529668423925383,17,male,25,117.72425182185718,5.649892304652273,2.717687319847964,4.018177128905405,5.906530383577416
S0146,2.880464623873462,3.179068653442351,4.159483621729977,2.615660195460176,3.26678226086258,1.36598210573052,1.77818272230915,3.83744245286419,18,male,17,24.093081586707576,6.697935478922215,4.444379322628887,4.833705705184374,6.496515702732323
S0147,3.019953995936208,4.264983597779873,4.298480863688855,1.6373365768943016,3.943672757506649,2.111340451182492,4.731239223161838,2.7730120754648198,15,male,14,32.18088690123397,4.608757096228424,2.150870247235616,4.996529257997634,5.374113319883769
S0148,3.93279288611677,3.943903526445688,4.0470236729368185,2.6744158332591006,4.164819082182905,2.906068989366818,2.5016407555307407,3.9498113868613327,26,male,6,798.6557617030329,6.523101868316811,5.709781688969394,4.570581142159431,8.02567320947983
S0149,1.4641816416407494,4.886252706036834,3.9674228812791736,4.003557438031961,4.294661176807834,3.856292975033712,3.3760317144930463,1.897807732933632,13,male,25,61.8194365541351,4.124972314586268,4.334383612195791,4.990382298592797,5.617411081373764
S0150,1.4106752137095055,2.3082262086161345,2.6174372937303585,1.0,3.641921588966399,4.763324986952356,1.0,2.6757522027579355,34,male,20,574.16019782753,7.090986421100017,5.568078170705981,9.350351479561663,3.4858402947072697
S0151,0.4955495842978655,1.8561823435210103,1.461003666795102,2.2197328708735493,5.0,2.1216338496537115,2.658235975912172,3.610167802215358,26,male,21,241.72636739541105,6.332783239875566,3.323756438755919,4.432447170899703,7.102989551397451
S0152,3.718122364704618,3.692030669500944,2.498050699379439,3.6771345567795297,3.3217874632740263,2.308489639823477,1.752867282316471,1.2747737213517123,35,male,20,33.57407699910348,5.296589726644696,6.044920550484759,5.072345289486629,5.700013336483695
S0153,11.299226446067998,2.8320000122890976,2.051247753428129,3.9457722733036578,2.019680815280416,2.1030125640081776,1.504505845087807,3.97068906542828,31,male,29,55.63539277803636,10.0,5.150950514125797,6.972203493320111,4.733549553397555
S0154,6.118851124192407,2.555212342990626,3.1159719849565874,2.656299088945129,4.504405135312993,3.850706798380128,2.5463962665837543,3.036422686194299,25,female,23,133.05976820483895,8.527047990403583,2.830144243338463,6.228301175459671,5.596494842929372
S0155,2.913578356486338,2.529816319085936,3.1010354769061963,3.916164005388156,4.534599009300876,2.4283138104951,4.8567406845525465,2.762764955683685,13,male,40,27.44562210528416,4.262642834041483,5.5370883572586855,5.725496357553653,6.0337352308267045
S0156,1.3360222560524062,2.5558615813364027,3.332422230721225,4.6906529899563365,4.488618824641685,2.568298595758092,2.1761689361064644,3.8028835379765216,30,male,16,362.79367113275,4.821697252264167,6.715850813522343,4.555428565445455,5.841901685301017
S0157,2.2774292812131773,3.498388478395896,4.416127853677711,4.2166032168472825,5.0,2.4242756597291297,2.223594308758292,3.021614056019885,23,male,20,12.681025933748137,4.132598657037661,2.994017402000626,7.736200410393003,7.993507236392899
S0158,1.8793289112979268,4.23823863009146,2.593205285356036,3.4641128073129077,2.619354508158056,2.9534335199583204,1.972305564394514,4.590404809424569,33,male,43,100.11080068769805,7.261284420136032,3.434888591375195,4.2389721743409154,6.985667700164991
S0159,3.7578609212030094,4.427098321416906,3.160045189925893,1.0,4.502414304690843,4.27089714850327,3.0797415502730976,2.318175957886181,23,male,10,38.73459714757736,5.838237160258037,2.9724830592099343,4.205660255166299,4.067189516489247
S0160,2.4426747204746504,2.7651576213079148,3.1394387623570257,3.8259762876477312,4.830792907781165,3.626016211268383,2.6278973501497567,2.679730603305201,28,male,24,13.70390045885126,5.084074398689621,4.870430251638493,7.192494989256413,5.710839068146033
S0161,3.995461412002052,3.75988800133548,2.9879922349425647,3.4370350521815296,5.0,2.8408376607315136,1.4451372016375617,4.687805958512341,23,male,36,139.34430866623944,6.889393527967439,7.490378511030832,6.5647023662738295,6.93544228055881
S0162,2.200419029071922,3.4225620863369746,4.539281813204645,3.430489955942253,3.0934590017624486,2.1172104517031043,4.23418992672769,3.080551600223372,19,male,22,15.539411532353656,10.0,1.0,4.802286440353817,7.122955965711221
S0163,1.1347201967163978,2.5223342205132644,3.247113656351292,4.043932721968859,3.163452827507903,1.874725440070332,2.836147875187323,2.836816369187673,16,male,21,25.678787182386863,5.896386897422681,3.6528944457013504,3.8021970930774778,5.380437253275472
S0164,9.707782775228754,3.235943666640852,2.916029045103328,2.831023335807607,3.833548910645394,1.4606607314998856,1.6816612179607744,2.64249020751157,30,female,29,1.5088175895797944,8.967933435097674,3.150129775016788,7.307794106798,6.693494584854892
S0165,1.1428913191601968,4.580352571019214,2.1984927631472595,4.001696480869222,4.849606576348887,2.384133648030706,1.1014842446776187,2.774284644665772,16,male,17,22.673517669360965,5.936545901372564,3.9019839082370447,6.022404528250455,6.732160996511638
S0166,1.2290846132799056,3.285072025800433,2.579524898660992,3.260676260073177,4.155414133951186,3.075642008591355,1.7985434115903471,1.938471275778368,40,male,18,10.835634435808135,7.1244444179546855,4.554149199943072,5.984039857913945,4.610707627067688
S0167,1.7450054465013067,3.270837515010083,2.0861575558699954,2.979107716197912,3.0125513854297647,3.0868927496635163,3.282509748326293,2.331009305304033,37,male,15,125.79153828993856,5.687858059274953,4.724083426258854,7.17858645224933,6.455103663323116
S0168,1.9832071861216585,5.0,3.48282234443248,2.0437415298234365,4.013076119183127,2.7292474651134357,1.0,1.0,28,male,18,255.0788889286564,5.567489796615445,4.635613142462768,6.170602467153968,5.278499774399144
S0169,5.097823054292253,4.6856909307891605,1.2467240358644711,1.689489633514776,4.516781365120279,5.0,2.733605123356442,1.9074045188593003,13,male,18,28.47340926960672,3.66103790592332,3.664328790392368,7.092933502186441,4.494355322608063
S0170,3.8674228529572185,4.638521523621215,1.6794157172391933,3.137543882581284,4.055695212892899,3.301638055616735,3.243630457946705,4.647268860664895,32,male,19,137.26317830729647,1.0,2.5213673923124977,6.863186604133135,7.703174748723599
S0171,2.1271516871072924,3.580915378029675,2.5944703703038043,2.865520411965846,3.7778625162212944,2.2035016657025195,1.3311625976122168,3.1514579902615827,16,male,22,143.94671307167405,6.143687839700283,6.4732209995755365,5.485524822524687,5.444164058439943
S0172,4.192091868623577,4.162713109462563,3.818867267234295,2.8733801492849627,4.33322821033207,2.33939196147644,4.100395898401601,2.6540574219698625,19,female,17,113.97018820885444,5.311086834912144,3.171978744972156,7.925535551807155,3.829834114456078
S0173,14.054050366465711,4.041270448585391,4.25265114432532,3.273068086164297,4.5849358190322524,4.03246519527507,2.569838717923248,4.024408047468453,18,male,19,89.49139381672326,4.801732224540569,7.198324865154921,8.272482467436381,6.185155962674967
S0174,3.8832273823766266,4.0923459123263415,3.8256404096459296,4.089895975790355,3.6614463966527295,2.332807426945736,1.0,3.716680723939384,28,female,25,6.650909169781595,7.948056102347643,3.255578107919157,4.387108170487709,6.499653559527816
S0175,3.4913848123934184,4.271931571778898,3.4635977791734955,4.024131342751013,2.76303732889704,2.3234059815967543,2.507325581459354,3.0824124626949487,26,female,19,68.29503517971007,5.28807240064206,1.7303699329465476,7.177510669426824,8.609145656817999
S0176,4.925557047685648,3.5832302745624856,3.61646081884024,2.332161303053076,4.450848217484513,3.835699940784021,2.903788091078527,3.7473274392259386,37,female,15,468.8466427309479,4.124110618291832,3.234502189977162,5.4002893663821,3.804145402720875
S0177,1.595631923841427,2.196273172111953,3.602286058302003,2.718198391459737,4.409350511890689,3.3600396577151,3.2293655172958387,3.715913673199021,20,female,31,34.95608415050328,5.187351367082401,2.556257961325445,6.886999101539139,4.862539781554079
S0178,15.0,4.553843084594724,3.8212107515363782,3.2174118670868466,4.169097120076295,1.258718876979354,3.5725973420954915,1.979367795725776,32,male,31,141.1911326899431,4.811458406448802,3.1028357927667063,7.541827601985718,10.0
S0179,8.686460441020534,4.892206284274515,4.567635994311068,3.2355688887595195,2.9747873684338213,3.885685422794726,1.7806738237565465,3.443454312109295,45,female,25,68.67637024370607,7.34955991764205,5.481558081054327,4.103826010103809,4.432864440669085
S0180,2.013819664506981,3.76099102649114,5.0,2.809641759223464,3.761984049842355,1.966586981333212,1.0,3.606117303718922,24,male,19,53.22557718499726,7.585501192211306,6.799347798054033,7.917036098823428,8.444247738651415
S0181,4.443567392191838,5.0,4.209919162798751,2.625219383016386,2.9583314907443645,3.313185276799268,1.8198596955128263,3.870622552840599,26,male,27,42.64613309846101,3.975078358366164,2.4997170108765854,2.800149784605459,7.45954878180917
